Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year,Month,Month_Name,Quarter,Profit_Margin,Avg_Unit_Price
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2022-07-26,Amy Page,Ohio,Columbus,2022-07,2022,7,July,3,15.73,991.83
B-26872,992,177,6,Electronics,Phones,UPI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01,2024,1,January,1,17.84,165.33
B-26872,4699,625,18,Office Supplies,Markers,EMI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01,2024,1,January,1,13.3,261.06
B-25870,5557,2114,17,Electronics,Laptops,EMI,2021-05-28,Angela Roberts,Ohio,Cleveland,2021-05,2021,5,May,2,38.04,326.88
B-25991,3436,933,3,Electronics,Electronic Games,Credit Card,2021-06-13,Kyle Hernandez,Texas,Dallas,2021-06,2021,6,June,2,27.15,1145.33
B-25198,9840,3870,11,Electronics,Printers,Debit Card,2023-04-25,Cynthia Ferguson,Texas,Austin,2023-04,2023,4,April,2,39.33,894.55
B-25189,7620,125,4,Office Supplies,Paper,EMI,2021-07-05,Brandi Garcia,California,San Francisco,2021-07,2021,7,July,3,1.64,1905.0
B-25189,7620,125,4,Office Supplies,Paper,EMI,2024-10-12,Matthew Blake,California,San Francisco,2024-10,2024,10,October,4,1.64,1905.0
B-26563,4314,1591,5,Furniture,Tables,Debit Card,2021-10-04,Lauren Howell,New York,Buffalo,2021-10,2021,10,October,4,36.88,862.8
B-25548,8851,999,12,Electronics,Laptops,UPI,2024-02-07,Joseph Wilson,Ohio,Cincinnati,2024-02,2024,2,February,1,11.29,737.58
B-25965,544,272,2,Electronics,Laptops,Debit Card,2021-03-05,Tanner Vance,Texas,Houston,2021-03,2021,3,March,1,50.0,272.0
B-25965,544,272,2,Electronics,Laptops,Debit Card,2023-06-25,Michael Nash,New York,Buffalo,2023-06,2023,6,June,2,50.0,272.0
B-26545,537,142,20,Office Supplies,Markers,EMI,2021-08-02,Brent Thomas,Illinois,Peoria,2021-08,2021,8,August,3,26.44,26.85
B-26603,5944,2661,7,Electronics,Laptops,EMI,2022-03-17,Harold Mitchell,Texas,Austin,2022-03,2022,3,March,1,44.77,849.14
B-26393,2258,135,18,Electronics,Printers,Credit Card,2024-02-07,Ashley Palmer,Florida,Miami,2024-02,2024,2,February,1,5.98,125.44
B-26393,2258,135,18,Electronics,Printers,Credit Card,2022-08-19,Stephen Hogan,California,San Diego,2022-08,2022,8,August,3,5.98,125.44
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,2024-09-19,George Ashley,Texas,Houston,2024-09,2024,9,September,3,45.16,3203.0
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,2020-04-05,Sara Bailey,Ohio,Cincinnati,2020-04,2020,4,April,2,45.16,3203.0
B-25945,9952,3301,15,Electronics,Electronic Games,Debit Card,2023-03-10,Tanya Thomas MD,Texas,Dallas,2023-03,2023,3,March,1,33.17,663.47
B-26565,9873,4585,7,Office Supplies,Paper,Credit Card,2020-08-10,Maria Galvan,Ohio,Columbus,2020-08,2020,8,August,3,46.44,1410.43
B-25684,3560,1335,15,Electronics,Electronic Games,COD,2020-04-29,Duane Kelly,New York,New York City,2020-04,2020,4,April,2,37.5,237.33
B-25684,3560,1335,15,Electronics,Electronic Games,COD,2023-03-16,Frank Reynolds,Illinois,Springfield,2023-03,2023,3,March,1,37.5,237.33
B-26612,6528,76,9,Electronics,Phones,Debit Card,2020-05-04,Aaron Kim,New York,Buffalo,2020-05,2020,5,May,2,1.16,725.33
B-26612,8930,3374,12,Furniture,Sofas,Debit Card,2020-05-04,Aaron Kim,New York,Buffalo,2020-05,2020,5,May,2,37.78,744.17
B-25839,4521,1778,9,Office Supplies,Paper,Debit Card,2024-10-15,David Allen,Florida,Tampa,2024-10,2024,10,October,4,39.33,502.33
B-25898,7091,2317,10,Furniture,Sofas,Credit Card,2022-06-09,Monica Lee,California,San Diego,2022-06,2022,6,June,2,32.68,709.1
B-26120,2101,287,8,Office Supplies,Pens,COD,2020-07-04,Kimberly Fuller,Ohio,Cleveland,2020-07,2020,7,July,3,13.66,262.62
B-26120,2101,287,8,Office Supplies,Pens,COD,2023-04-09,Erica Scott,Illinois,Chicago,2023-04,2023,4,April,2,13.66,262.62
B-26426,8644,1968,9,Office Supplies,Paper,Debit Card,2023-11-24,Melissa Mitchell,Illinois,Chicago,2023-11,2023,11,November,4,22.77,960.44
B-26309,6672,3319,4,Furniture,Tables,UPI,2023-11-29,Joshua Murray,Texas,Dallas,2023-11,2023,11,November,4,49.75,1668.0
B-26309,6672,3319,4,Furniture,Tables,UPI,2024-05-20,John Jones,California,San Diego,2024-05,2024,5,May,2,49.75,1668.0
B-26789,4699,103,12,Office Supplies,Binders,UPI,2024-05-21,Cheryl Johnson,Ohio,Cincinnati,2024-05,2024,5,May,2,2.19,391.58
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,2021-12-07,Lisa Farmer,Texas,Houston,2021-12,2021,12,December,4,20.44,349.79
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,2025-01-06,Christopher Walker,Ohio,Cincinnati,2025-01,2025,1,January,1,20.44,349.79
B-26257,5460,2088,14,Furniture,Tables,Debit Card,2022-07-13,Elizabeth Coffey,New York,Buffalo,2022-07,2022,7,July,3,38.24,390.0
B-26257,5460,2088,14,Furniture,Tables,Debit Card,2020-04-19,Joseph Clark,Ohio,Cincinnati,2020-04,2020,4,April,2,38.24,390.0
B-25603,9272,1771,19,Office Supplies,Markers,UPI,2024-11-14,Jamie Brewer,Illinois,Springfield,2024-11,2024,11,November,4,19.1,488.0
B-25603,9272,1771,19,Office Supplies,Markers,UPI,2020-04-18,Lauren Boyer,Texas,Dallas,2020-04,2020,4,April,2,19.1,488.0
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,2023-10-18,Howard Esparza,Texas,Houston,2023-10,2023,10,October,4,13.43,524.67
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,2021-03-21,James Hickman,Ohio,Cleveland,2021-03,2021,3,March,1,13.43,524.67
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2024-09-13,Jennifer Hernandez,Ohio,Cleveland,2024-09,2024,9,September,3,11.17,666.0
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2023-05-04,Shannon Warren,New York,New York City,2023-05,2023,5,May,2,11.17,666.0
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2023-05-31,Ashley Aguilar,Illinois,Chicago,2023-05,2023,5,May,2,11.17,666.0
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,2024-06-15,Daniel Price,New York,New York City,2024-06,2024,6,June,2,33.68,361.06
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,2021-04-03,James Perez,Florida,Orlando,2021-04,2021,4,April,2,33.68,361.06
B-26168,8848,2090,9,Office Supplies,Pens,Debit Card,2025-01-14,Jerry Smith,California,San Diego,2025-01,2025,1,January,1,23.62,983.11
B-25436,8044,3634,3,Office Supplies,Markers,COD,2020-12-24,Andre Fernandez,Florida,Orlando,2020-12,2020,12,December,4,45.18,2681.33
B-25436,8044,3634,3,Office Supplies,Markers,COD,2022-10-07,Anthony West,California,San Diego,2022-10,2022,10,October,4,45.18,2681.33
B-25794,7417,1334,16,Furniture,Bookcases,COD,2021-10-05,Amber Flowers,Florida,Tampa,2021-10,2021,10,October,4,17.99,463.56
B-26495,3451,658,3,Office Supplies,Markers,UPI,2024-12-28,Patricia Davis,Illinois,Chicago,2024-12,2024,12,December,4,19.07,1150.33
B-25815,8531,2555,4,Electronics,Laptops,EMI,2022-05-14,Jasmine Gibbs,Texas,Austin,2022-05,2022,5,May,2,29.95,2132.75
B-25022,6646,848,15,Furniture,Sofas,Debit Card,2023-08-19,Nicole Dudley,New York,New York City,2023-08,2023,8,August,3,12.76,443.07
B-25022,6646,848,15,Furniture,Sofas,Debit Card,2023-07-14,Lori Colon,New York,Buffalo,2023-07,2023,7,July,3,12.76,443.07
B-26928,2553,907,6,Electronics,Laptops,Credit Card,2023-06-22,William Carr,Texas,Dallas,2023-06,2023,6,June,2,35.53,425.5
B-25905,8490,3485,3,Electronics,Phones,Credit Card,2023-03-21,Jeffrey Dixon,New York,New York City,2023-03,2023,3,March,1,41.05,2830.0
B-26739,2689,1330,3,Furniture,Tables,UPI,2020-12-13,Robert Sexton,California,Los Angeles,2020-12,2020,12,December,4,49.46,896.33
B-26739,2689,1330,3,Furniture,Tables,UPI,2024-05-29,Brooke Gonzalez,Florida,Miami,2024-05,2024,5,May,2,49.46,896.33
B-25697,815,54,14,Furniture,Tables,Debit Card,2021-05-25,Victoria Bryant MD,California,San Francisco,2021-05,2021,5,May,2,6.63,58.21
B-25234,5024,379,2,Office Supplies,Paper,UPI,2024-04-02,Nancy Kennedy,Texas,Dallas,2024-04,2024,4,April,2,7.54,2512.0
B-25234,5024,379,2,Office Supplies,Paper,UPI,2022-12-03,Andrew Barry,Illinois,Peoria,2022-12,2022,12,December,4,7.54,2512.0
B-25665,8962,2444,18,Electronics,Electronic Games,Debit Card,2021-07-12,Carlos Wheeler,Ohio,Cleveland,2021-07,2021,7,July,3,27.27,497.89
B-25665,8962,2444,18,Electronics,Electronic Games,Debit Card,2020-03-22,Isabella Roach,Illinois,Peoria,2020-03,2020,3,March,1,27.27,497.89
B-25028,1961,59,12,Office Supplies,Binders,UPI,2020-08-09,Samantha Williams,Florida,Orlando,2020-08,2020,8,August,3,3.01,163.42
B-26659,526,83,4,Furniture,Sofas,Credit Card,2022-02-18,Samuel Little MD,Illinois,Chicago,2022-02,2022,2,February,1,15.78,131.5
B-25966,6093,3042,9,Furniture,Bookcases,Debit Card,2021-06-14,Paul Taylor,California,San Francisco,2021-06,2021,6,June,2,49.93,677.0
B-25966,6093,3042,9,Furniture,Bookcases,Debit Card,2021-03-01,Susan Baker,California,San Diego,2021-03,2021,3,March,1,49.93,677.0
B-25350,7699,246,5,Electronics,Electronic Games,Debit Card,2023-09-23,Mark Fry,Texas,Austin,2023-09,2023,9,September,3,3.2,1539.8
B-26370,8825,3594,15,Furniture,Tables,Debit Card,2024-07-31,Megan Mclean,New York,New York City,2024-07,2024,7,July,3,40.73,588.33
B-26298,2082,642,8,Electronics,Phones,EMI,2020-06-02,Caitlin Hunt,New York,Rochester,2020-06,2020,6,June,2,30.84,260.25
B-26298,2082,642,8,Electronics,Phones,EMI,2022-12-15,Jenna Holland,Texas,Austin,2022-12,2022,12,December,4,30.84,260.25
B-26298,2082,642,8,Electronics,Phones,EMI,2020-08-07,Stephanie Oconnell,New York,Buffalo,2020-08,2020,8,August,3,30.84,260.25
B-25068,914,163,13,Office Supplies,Markers,UPI,2024-10-26,Andrea Hill,Illinois,Chicago,2024-10,2024,10,October,4,17.83,70.31
